"","obsevationID","Gradient","plotID","plotCode","plotElev","GradPlot","subplot","individual","linearDistance","perpendicularDistance","habit","acceptedFamily","acceptedGenus","acceptedSpecies","acceptedAuthor","TaxonFinal","FullTaxonFinal"
"111",676249,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","13","14.6","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"112",676250,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","21","39","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"113",676251,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","24","45.2","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"114",676252,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","25","45.4","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"115",676253,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","1","1.7","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"116",676254,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","8","32.7","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"117",676255,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","9","33.2","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"118",676256,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","16","43.5","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"119",676257,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","17","50","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"120",676258,"Guanacaste",26284,"HACHAL",3,"GU-1","X","14","11.5","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"121",676259,"Guanacaste",26284,"HACHAL",3,"GU-1","X","22","25.8","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"122",676260,"Guanacaste",26284,"HACHAL",3,"GU-1","X","26","32.9","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"123",676261,"Guanacaste",26284,"HACHAL",3,"GU-1","X","27","36.6","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"124",676262,"Guanacaste",26284,"HACHAL",3,"GU-1","X","28","36.2","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"125",676263,"Guanacaste",26284,"HACHAL",3,"GU-1","X","30","38.5","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"126",676264,"Guanacaste",26284,"HACHAL",3,"GU-1","X","31","40.2","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"127",676265,"Guanacaste",26284,"HACHAL",3,"GU-1","X","34","44.7","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"128",676266,"Guanacaste",26284,"HACHAL",3,"GU-1","III","4","13.9","NULL","T","Boraginaceae","Cordia","Cordia alliodora","(Ruiz & Pav.) Oken","cordia_alliodora","Boraginaceae/Cordia/Cordia_alliodora"
"129",676267,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","2","1","NULL","L","Celastraceae","Semialarium","Semialarium paniculatum","(Mart. ex Schult.) N. Hallê©","semialarium_paniculatum","Celastraceae/Semialarium/Semialarium_paniculatum"
"130",676268,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","19","34.2","NULL","L","Celastraceae","Semialarium","Semialarium paniculatum","(Mart. ex Schult.) N. Hallê©","semialarium_paniculatum","Celastraceae/Semialarium/Semialarium_paniculatum"
"131",676269,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","11","25.8","NULL","T","Bixaceae","Cochlospermum","Cochlospermum vitifolium","(Willd.) Spreng.","cochlospermum_vitifolium","Bixaceae/Cochlospermum/Cochlospermum_vitifolium"
"132",676270,"Guanacaste",26284,"HACHAL",3,"GU-1","II","11","31.5","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"133",676271,"Guanacaste",26284,"HACHAL",3,"GU-1","II","14","38.6","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"134",676272,"Guanacaste",26284,"HACHAL",3,"GU-1","III","16","29.6","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"135",676273,"Guanacaste",26284,"HACHAL",3,"GU-1","III","17","30.1","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"136",676274,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","3","6","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"137",676275,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","17","39.5","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"138",676276,"Guanacaste",26284,"HACHAL",3,"GU-1","V","7","7.3","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"139",676277,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","12","28.8","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"140",676278,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","15","33.7","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"141",676279,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","24","45.1","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"142",676280,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","25","45.7","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"143",676281,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","26","48.5","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"144",676282,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","16","24.6","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"145",676283,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","2","5.7","NULL","T","Fabaceae","Vachellia","Vachellia collinsii","(Saff.) Seigler & Ebinger","vachellia_collinsii","Fabaceae/Vachellia/Vachellia_collinsii"
"146",676284,"Guanacaste",26284,"HACHAL",3,"GU-1","X","1","0","NULL","T","Fabaceae","Albizia","Albizia adinocephala","(Donn. Sm.) Britton & Rose ex Record","albizia_adinocephala","Fabaceae/Albizia/Albizia_adinocephala"
"147",676285,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","18","48.5","NULL","T","Fabaceae","Bauhinia","Bauhinia ungulata","L.","bauhinia_ungulata","Fabaceae/Bauhinia/Bauhinia_ungulata"
"148",676286,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","13","40","NULL","T","Fabaceae","Bauhinia","Bauhinia ungulata","L.","bauhinia_ungulata","Fabaceae/Bauhinia/Bauhinia_ungulata"
"149",676287,"Guanacaste",26284,"HACHAL",3,"GU-1","X","13","10.7","NULL","T","Fabaceae","Bauhinia","Bauhinia ungulata","L.","bauhinia_ungulata","Fabaceae/Bauhinia/Bauhinia_ungulata"
"150",676288,"Guanacaste",26284,"HACHAL",3,"GU-1","X","15","14.1","NULL","T","Fabaceae","Bauhinia","Bauhinia ungulata","L.","bauhinia_ungulata","Fabaceae/Bauhinia/Bauhinia_ungulata"
"151",676289,"Guanacaste",26284,"HACHAL",3,"GU-1","III","26","46.6","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"152",676290,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","2","5.5","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"153",676291,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","3","5.5","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"154",676292,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","13","30.1","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"155",676293,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","19","37.1","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"156",676294,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","1","0","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"157",676295,"Guanacaste",26284,"HACHAL",3,"GU-1","X","25","30.3","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"158",676296,"Guanacaste",26284,"HACHAL",3,"GU-1","X","35","45.7","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"159",676297,"Guanacaste",26284,"HACHAL",3,"GU-1","X","38","48.6","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus costaricensis","(Donn. Sm.) Pittier","lonchocarpus_costaricensis","Fabaceae/Lonchocarpus/Lonchocarpus_costaricensis"
"160",676298,"Guanacaste",26284,"HACHAL",3,"GU-1","X","17","17.2","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"161",676299,"Guanacaste",26284,"HACHAL",3,"GU-1","I","1","0","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"162",676300,"Guanacaste",26284,"HACHAL",3,"GU-1","V","16","34.9","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"163",676301,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","15","41.9","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"164",676302,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","20","34.8","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"165",676303,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","6","31","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"166",676304,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","7","31.4","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"167",676305,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","12","38.5","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"168",676306,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","15","40.9","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"169",676307,"Guanacaste",26284,"HACHAL",3,"GU-1","X","3","7.4","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"170",676308,"Guanacaste",26284,"HACHAL",3,"GU-1","X","5","8.5","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"171",676309,"Guanacaste",26284,"HACHAL",3,"GU-1","X","11","10.2","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"172",676310,"Guanacaste",26284,"HACHAL",3,"GU-1","X","12","10.4","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"173",676311,"Guanacaste",26284,"HACHAL",3,"GU-1","X","23","25.8","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"174",676312,"Guanacaste",26284,"HACHAL",3,"GU-1","X","37","48.1","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"175",676313,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","15","38","NULL","T","Fabaceae","Lonchocarpus","Lonchocarpus parviflorus","Benth.","lonchocarpus_parviflorus","Fabaceae/Lonchocarpus/Lonchocarpus_parviflorus"
"176",676314,"Guanacaste",26284,"HACHAL",3,"GU-1","X","36","46.9","NULL","T","Fabaceae","Machaerium","Machaerium biovulatum","Micheli","machaerium_biovulatum","Fabaceae/Machaerium/Machaerium_biovulatum"
"177",676315,"Guanacaste",26284,"HACHAL",3,"GU-1","X","39","48.9","NULL","T","Fabaceae","Machaerium","Machaerium biovulatum","Micheli","machaerium_biovulatum","Fabaceae/Machaerium/Machaerium_biovulatum"
"178",676316,"Guanacaste",26284,"HACHAL",3,"GU-1","I","6","22.1","NULL","T","Fabaceae","Myrospermum","Myrospermum frutescens","Jacq.","myrospermum_frutescens","Fabaceae/Myrospermum/Myrospermum_frutescens"
"179",676317,"Guanacaste",26284,"HACHAL",3,"GU-1","I","8","25.7","NULL","T","Fabaceae","Myrospermum","Myrospermum frutescens","Jacq.","myrospermum_frutescens","Fabaceae/Myrospermum/Myrospermum_frutescens"
"180",676318,"Guanacaste",26284,"HACHAL",3,"GU-1","I","10","38.2","NULL","T","Fabaceae","Myrospermum","Myrospermum frutescens","Jacq.","myrospermum_frutescens","Fabaceae/Myrospermum/Myrospermum_frutescens"
"181",676319,"Guanacaste",26284,"HACHAL",3,"GU-1","X","19","20.3","NULL","T","Fabaceae","Myrospermum","Myrospermum frutescens","Jacq.","myrospermum_frutescens","Fabaceae/Myrospermum/Myrospermum_frutescens"
"182",676320,"Guanacaste",26284,"HACHAL",3,"GU-1","X","20","20.6","NULL","T","Fabaceae","Myrospermum","Myrospermum frutescens","Jacq.","myrospermum_frutescens","Fabaceae/Myrospermum/Myrospermum_frutescens"
"183",676321,"Guanacaste",26284,"HACHAL",3,"GU-1","II","12","33.2","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"184",676322,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","5","15","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"185",676323,"Guanacaste",26284,"HACHAL",3,"GU-1","V","1","0","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"186",676324,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","19","49","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"187",676325,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","23","44.3","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"188",676326,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","23","43.3","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"189",676327,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","5","25.3","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"190",676328,"Guanacaste",26284,"HACHAL",3,"GU-1","V","11","20.9","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"191",676329,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","5","18.5","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"192",676330,"Guanacaste",26284,"HACHAL",3,"GU-1","X","21","25.5","NULL","T","Fabaceae","Platymiscium","Platymiscium parviflorum","Benth.","platymiscium_parviflorum","Fabaceae/Platymiscium/Platymiscium_parviflorum"
"193",676331,"Guanacaste",26284,"HACHAL",3,"GU-1","VIII","7","5.2","NULL","T","Fabaceae","Samanea","Samanea saman","(Jacq.) Merr.","samanea_saman","Fabaceae/Samanea/Samanea_saman"
"194",676335,"Guanacaste",26284,"HACHAL",3,"GU-1","I","9","31.1","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"195",676336,"Guanacaste",26284,"HACHAL",3,"GU-1","I","12","40.5","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"196",676337,"Guanacaste",26284,"HACHAL",3,"GU-1","I","13","40.5","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"197",676338,"Guanacaste",26284,"HACHAL",3,"GU-1","I","14","40.3","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"198",676339,"Guanacaste",26284,"HACHAL",3,"GU-1","II","17","50","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"199",676340,"Guanacaste",26284,"HACHAL",3,"GU-1","III","5","13.7","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"200",676341,"Guanacaste",26284,"HACHAL",3,"GU-1","III","6","14.7","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"201",676342,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","1","2.2","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"202",676343,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","5","12.6","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"203",676344,"Guanacaste",26284,"HACHAL",3,"GU-1","X","16","17.1","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"204",676345,"Guanacaste",26284,"HACHAL",3,"GU-1","X","18","18","NULL","T","Salicaceae","Casearia","Casearia corymbosa","Kunth","casearia_corymbosa","Salicaceae/Casearia/Casearia_corymbosa"
"205",676346,"Guanacaste",26284,"HACHAL",3,"GU-1","I","3","4.1","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"206",676347,"Guanacaste",26284,"HACHAL",3,"GU-1","I","5","18.4","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"207",676348,"Guanacaste",26284,"HACHAL",3,"GU-1","II","2","6.7","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"208",676349,"Guanacaste",26284,"HACHAL",3,"GU-1","II","7","27","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"209",676350,"Guanacaste",26284,"HACHAL",3,"GU-1","II","10","31.5","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"210",676351,"Guanacaste",26284,"HACHAL",3,"GU-1","III","18","30.6","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"211",676352,"Guanacaste",26284,"HACHAL",3,"GU-1","III","22","40.8","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"212",676353,"Guanacaste",26284,"HACHAL",3,"GU-1","IV","16","37.5","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"213",676354,"Guanacaste",26284,"HACHAL",3,"GU-1","V","2","5.5","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"214",676355,"Guanacaste",26284,"HACHAL",3,"GU-1","VI","16","46.1","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"215",676356,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","21","41.1","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"216",676357,"Guanacaste",26284,"HACHAL",3,"GU-1","VII","22","42.8","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
"217",676358,"Guanacaste",26284,"HACHAL",3,"GU-1","IX","10","36.1","NULL","T","Malvaceae","Guazuma","Guazuma ulmifolia","Lam.","guazuma_ulmifolia","Malvaceae/Guazuma/Guazuma_ulmifolia"
